level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1594	836	-1	
2	1	1	0	0	0	16	5	1536	824	-1	
3	1	1	1	0	0	20	5	1532	587	-1	
4	1	1	1	1	0	20	5	1344	25	-1	
5	1	1	1	1	1	20	13	65	8	36.726479	}2026-01-20
5	1	1	1	1	2	93	13	32	8	96.313766	21:00
5	1	1	1	1	3	135	12	42	11	96.100189	(14:00)
5	1	1	1	1	4	185	12	78	11	96.638573	Champions
5	1	1	1	1	5	252	5	14	24	95.593292	La
5	1	1	1	1	6	307	6	42	24	82.156967	‘League
5	1	1	1	1	7	355	6	36	24	95.394127	phase
5	1	1	1	1	8	457	13	20	8	79.624924	Tue
5	1	1	1	1	9	489	13	32	8	81.066032	Home
5	1	1	1	1	10	539	5	6	24	69.868050	=
5	1	1	1	1	11	549	13	13	8	69.868050	W
5	1	1	1	1	12	599	13	7	8	76.803886	6
5	1	1	1	1	13	631	10	20	14	10.352737	1B
5	1	1	1	1	14	657	10	53	14	10.352737	Monaco
5	1	1	1	1	15	787	13	14	8	62.550167	43
5	1	1	1	1	16	847	13	38	10	34.637810	‘73,599
5	1	1	1	1	17	894	12	45	9	93.006477	Federico
5	1	1	1	1	18	943	12	47	9	95.147354	Valverde
5	1	1	1	1	19	998	13	30	8	95.147354	4-3-3
5	1	1	1	1	20	1068	5	42	24	70.622559	4-2-3-1
5	1	1	1	1	21	1167	13	32	10	92.372887	Espen
5	1	1	1	1	22	1204	10	31	11	41.085567	Eskés
5	1	1	1	1	23	1291	12	32	9	73.620346	‘Match
5	1	1	1	1	24	1328	13	36	10	96.848816	Report
4	1	1	1	2	0	20	24	1344	30	-1	
5	1	1	1	2	1	20	36	65	8	40.139107	2026-01-24
5	1	1	1	2	2	93	36	32	8	94.710709	21:00
5	1	1	1	2	3	135	35	42	11	95.967316	(14:00)
5	1	1	1	2	4	183	25	13	30	90.527267	La
5	1	1	1	2	5	201	25	23	30	65.551910	Lisa
5	1	1	1	2	6	312	35	61	9	85.139648	Matchweek
5	1	1	1	2	7	377	36	13	8	73.532387	21
5	1	1	1	2	8	458	36	18	8	83.240028	Sat
5	1	1	1	2	9	489	36	29	10	67.471092	Away
5	1	1	1	2	10	541	24	3	30	28.116737	=
5	1	1	1	2	11	549	36	13	8	28.116737	W
5	1	1	1	2	12	599	36	38	8	44.434036	20
