level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	875	833	-1	
2	1	1	0	0	0	14	12	797	809	-1	
3	1	1	1	0	0	15	12	796	809	-1	
4	1	1	1	1	0	16	12	732	19	-1	
5	1	1	1	1	1	16	12	142	15	96.041069	Miscellaneous
5	1	1	1	1	2	165	12	50	15	96.508163	Stats
5	1	1	1	1	3	221	14	83	13	96.983124	2025-2026
5	1	1	1	1	4	310	14	71	13	96.994194	Chelsea:
5	1	1	1	1	5	389	14	64	13	92.960487	Premier
5	1	1	1	1	6	459	14	59	17	90.572044	League
5	1	1	1	1	7	549	17	55	13	58.516594	Glossary
5	1	1	1	1	8	630	17	41	13	28.653938	Toggle
5	1	1	1	1	9	676	17	36	10	80.463623	Perg0
5	1	1	1	1	10	717	17	31	10	72.042274	Stats
4	1	1	1	2	0	16	41	795	22	-1	
5	1	1	1	2	1	16	37	294	38	26.697266	rs
5	1	1	1	2	2	499	37	315	38	30.503532	ee
4	1	1	1	3	0	16	64	795	22	-1	
5	1	1	1	3	1	12	50	91	47	22.584312	(aver
5	1	1	1	3	2	145	50	40	47	22.584312	Naton
5	1	1	1	3	3	196	50	28	47	43.229500	Pon
5	1	1	1	3	4	231	50	9	47	44.850731	|
5	1	1	1	3	5	246	50	25	47	44.850731	Ae
5	1	1	1	3	6	278	50	67	47	0.000000	(505d
5	1	1	1	3	7	360	50	25	47	16.831818	GR
5	1	1	1	3	8	395	50	29	47	13.105820	RCH
5	1	1	1	3	9	442	50	17	47	35.875465	Fe
5	1	1	1	3	10	470	50	52	47	0.000000	FOF
5	1	1	1	3	11	532	50	21	47	38.997147	crx
5	1	1	1	3	12	560	50	24	47	38.997147	Tot
5	1	1	1	3	13	591	50	29	47	54.733204	TW
5	1	1	1	3	14	630	50	44	47	54.733204	Poon
5	1	1	1	3	15	681	50	40	47	27.654182	Pron
5	1	1	1	3	16	728	50	17	47	37.537632	OG
5	1	1	1	3	17	752	50	63	47	40.688934	[Matcha]
4	1	1	1	4	0	20	87	791	22	-1	
5	1	1	1	4	1	20	93	86	9	0.000000	Emofemindee
5	1	1	1	4	2	139	91	47	11	33.229034	 SEARG
5	1	1	1	4	3	206	94	15	8	73.110321	MF
5	1	1	1	4	4	238	94	74	8	41.712540	25417326]
5	1	1	1	4	5	343	94	6	8	82.976974	9
5	1	1	1	4	6	379	94	7	8	83.937698	0
5	1	1	1	4	7	423	94	7	8	82.091690	0
5	1	1	1	4	8	447	94	14	8	85.260803	32
5	1	1	1	4	9	478	94	14	8	76.606445	4
5	1	1	1	4	10	517	94	5	8	68.983307	4
5	1	1	1	4	11	540	94	14	8	53.520336	83
5	1	1	1	4	12	572	94	13	8	55.854225	19°
5	1	1	1	4	13	609	94	14	8	78.191833	23
5	1	1	1	4	14	743	76	12	37	55.350021	of
5	1	1	1	4	15	753	87	58	22	27.067535	atches
5	1	1	1	4	16	806	76	7	37	96.786377	|
4	1	1	1	5	0	46	109	675	23	-1	
5	1	1	1	5	1	19	115	75	9	0.000000	pshaasiane
5	1	1	1	5	2	136	109	145	23	36.888687	Esse
5	1	1	1	5	3	210	94	14	50	65.787910	x
5	1	1	1	5	4	239	94	31	50	48.532303	wo
5	1	1	1	5	5	290	94	38	50	68.508598	sual
5	1	1	1	5	6	344	94	17	50	43.942551	3
5	1	1	1	5	7	377	109	56	23	43.942551	10
5	1	1	1	5	8	452	109	34	23	44.679855	2
5	1	1	1	5	9	519	109	7	23	24.058411	9
5	1	1	1	5	10	548	109	9	23	45.416798	0
5	1	1	1	5	11	581	109	7	23	22.193115	1
5	1	1	1	5	12	615	109	61	23	31.073509	0
5	1	1	1	5	13	773	115	18	9	6.658951	ohn
4	1	1	1	6	0	19	136	783	14	-1	
5	1	1	1	6	1	15	126	40	31	28.516846	fTeevoh
5	1	1	1	6	2	61	138	49	9	51.320095	Chalobsh
5	1	1	1	6	3	140	136	48	14	0.150909	=FLENG
5	1	1	1	6	4	206	139	15	8	84.461243	DF
5	1	1	1	6	5	238	139	39	8	84.578217	26-313
5	1	1	1	6	6	287	139	25	8	65.282890	304]
5	1	1	1	6	7	343	139	6	8	95.313248	3
5	1	1	1	6	8	380	139	5	8	90.752304	1
5	1	1	1	6	9	423	139	7	8	92.785324	0
5	1	1	1	6	10	447	139	14	8	94.648605	20
5	1	1	1	6	11	479	139	13	8	92.643463	18
5	1	1	1	6	12	516	139	7	8	95.864502	2
5	1	1	1	6	13	548	139	6	8	94.739952	5
5	1	1	1	6	14	571	139	14	8	92.348808	36
5	1	1	1	6	15	609	139	14	8	89.871506	22
5	1	1	1	6	16	743	126	12	31	62.624870	o|
5	1	1	1	6	17	758	138	44	9	73.077728	Matches
4	1	1	1	7	0	20	159	782	14	-1	
5	1	1	1	7	1	20	161	35	9	89.244591	Moisés
5	1	1	1	7	2	62	149	40	31	88.668716	Caicedo
5	1	1	1	7	3	139	159	46	14	26.249527	ECU
5	1	1	1	7	4	206	162	15	8	90.217918	MF
5	1	1	1	7	5	238	162	39	8	84.708885	24193
5	1	1	1	7	6	287	162	24	8	69.424820	291]
5	1	1	1	7	7	336	162	13	8	86.702332	11
5	1	1	1	7	8	380	162	5	8	89.835236	1
5	1	1	1	7	9	423	162	7	8	88.611984	0
5	1	1	1	7	10	448	162	12	8	92.753380	51
5	1	1	1	7	11	478	162	14	8	92.753380	49
5	1	1	1	7	12	516	162	7	8	92.480003	0
5	1	1	1	7	13	547	162	7	8	51.122597	&
5	1	1	1	7	14	572	162	13	8	73.313309	56
5	1	1	1	7	15	609	162	14	8	73.313309	47
5	1	1	1	7	16	743	149	12	31	67.893082	o|
5	1	1	1	7	17	758	161	44	9	76.469650	Matches
4	1	1	1	8	0	19	182	783	13	-1	
5	1	1	1	8	1	19	184	22	9	40.161484	300
5	1	1	1	8	2	48	184	30	9	92.855347	Pedro
5	1	1	1	8	3	139	182	46	13	20.383400	Tilers
5	1	1	1	8	4	196	185	35	10	38.343346	FWwMF
5	1	1	1	8	5	238	185	39	8	89.963043	24-230
5	1	1	1	8	6	287	185	25	8	47.344727	286|
5	1	1	1	8	7	342	185	7	8	93.942673	4
5	1	1	1	8	8	379	185	7	8	81.808319	0
5	1	1	1	8	9	423	185	7	8	81.808319	0
5	1	1	1	8	10	447	185	14	8	93.144302	36
5	1	1	1	8	11	479	185	13	8	90.774742	53
5	1	1	1	8	12	510	185	13	8	90.774742	16
5	1	1	1	8	13	541	185	13	8	92.986458	18
5	1	1	1	8	14	579	185	6	8	81.142838	5
5	1	1	1	8	15	610	185	13	8	81.142838	16
5	1	1	1	8	16	743	172	12	31	50.300148	o|
5	1	1	1	8	17	758	184	44	9	74.173828	Matches
4	1	1	1	9	0	20	204	782	14	-1	
5	1	1	1	9	1	20	194	25	31	59.630630	Marc
5	1	1	1	9	2	50	194	57	31	59.630630	Cucurella
5	1	1	1	9	3	139	204	45	14	35.100258	ESP
5	1	1	1	9	4	206	207	15	8	68.389824	OF
5	1	1	1	9	5	238	207	39	8	93.544922	27-296
5	1	1	1	9	6	287	207	24	8	42.026756	281]
5	1	1	1	9	7	343	207	6	8	93.212753	7
5	1	1	1	9	8	380	207	5	8	92.264374	1
5	1	1	1	9	9	423	207	7	8	92.264374	0
5	1	1	1	9	10	447	207	14	8	95.704132	44
5	1	1	1	9	11	478	207	14	8	95.737801	26
5	1	1	1	9	12	516	207	7	8	95.039474	4
5	1	1	1	9	13	540	207	14	8	93.027626	38
5	1	1	1	9	14	571	207	14	8	47.935505	27
5	1	1	1	9	15	609	207	14	8	78.206833	37
5	1	1	1	9	16	743	194	12	31	72.102707	o|
5	1	1	1	9	17	758	206	44	9	72.052635	Matches
4	1	1	1	10	0	20	227	782	14	-1	
5	1	1	1	10	1	20	229	29	9	95.720413	Pedro
5	1	1	1	10	2	55	230	24	8	93.775627	Neto
5	1	1	1	10	3	139	227	47	14	18.827209	Elo
5	1	1	1	10	4	206	230	15	8	80.290520	mr
5	1	1	1	10	5	238	230	39	8	83.839760	26-066
5	1	1	1	10	6	287	230	25	8	11.372253	275|
5	1	1	1	10	7	342	230	7	8	95.893082	4
5	1	1	1	10	8	380	230	5	8	93.840080	1
5	1	1	1	10	9	424	230	5	8	93.297966	1
5	1	1	1	10	10	448	230	13	8	93.665970	16
5	1	1	1	10	11	478	230	14	8	90.058372	23
5	1	1	1	10	12	516	230	38	8	81.359306	6178
5	1	1	1	10	13	578	230	7	8	89.346252	6
5	1	1	1	10	14	610	230	13	8	90.699982	10
5	1	1	1	10	15	743	217	12	31	67.893082	o|
5	1	1	1	10	16	758	229	44	9	76.469650	Matches
4	1	1	1	11	0	20	240	782	31	-1	
5	1	1	1	11	1	20	240	24	31	86.638184	Malo
5	1	1	1	11	2	49	253	31	8	86.638184	Gusto
5	1	1	1	11	3	139	250	45	14	10.733093	PBexe
5	1	1	1	11	4	206	253	15	8	36.054897	oF
5	1	1	1	11	5	238	253	39	8	78.019485	22-360
5	1	1	1	11	6	287	253	25	8	75.448174	242)
5	1	1	1	11	7	343	253	6	8	78.003304	5
5	1	1	1	11	8	380	253	5	8	77.338600	1
5	1	1	1	11	9	424	253	5	8	85.723160	1
5	1	1	1	11	10	447	253	14	8	93.344360	20
5	1	1	1	11	11	479	253	13	8	93.344360	19
5	1	1	1	11	12	517	253	5	8	92.765274	1
5	1	1	1	11	13	541	253	13	8	86.623810	58
5	1	1	1	11	14	571	253	14	8	76.308151	29
5	1	1	1	11	15	609	253	14	8	76.308151	23
5	1	1	1	11	16	743	240	12	31	67.893082	o|
5	1	1	1	11	17	758	252	44	9	76.469650	Matches
4	1	1	1	12	0	15	267	787	26	-1	
5	1	1	1	12	1	15	267	27	26	56.417015	‘Cole
5	1	1	1	12	2	49	275	36	9	89.713699	Palmer
5	1	1	1	12	3	140	273	48	13	13.801384	sReENc
5	1	1	1	12	4	206	276	15	8	92.919815	MF
5	1	1	1	12	5	238	276	39	8	80.830002	24-008
5	1	1	1	12	6	288	276	24	8	68.908096	19.7]
5	1	1	1	12	7	342	276	7	8	90.873589	4
5	1	1	1	12	8	379	276	7	8	64.176262	0
5	1	1	1	12	9	423	276	7	8	54.174606	0
5	1	1	1	12	10	448	276	44	8	44.578781	13°33
5	1	1	1	12	11	516	276	7	8	83.085220	2
5	1	1	1	12	12	540	276	14	8	83.085220	33
5	1	1	1	12	13	572	276	13	8	29.495079	13
5	1	1	1	12	14	610	276	12	8	42.346390	it
5	1	1	1	12	15	743	276	6	8	14.497231	|
5	1	1	1	12	16	758	275	44	9	84.160149	matches
4	1	1	1	13	0	20	295	782	14	-1	
5	1	1	1	13	1	20	298	31	8	82.961372	Reece
5	1	1	1	13	2	56	298	34	8	95.268547	James
5	1	1	1	13	3	140	295	48	14	39.349903	PENG
5	1	1	1	13	4	197	298	33	10	23.580231	RMF
5	1	1	1	13	5	238	298	39	8	92.965141	26-157
5	1	1	1	13	6	287	298	25	8	85.748634	214]
5	1	1	1	13	7	342	298	7	8	86.502655	4
5	1	1	1	13	8	379	298	7	8	86.880028	0
5	1	1	1	13	9	423	298	7	8	84.611519	0
5	1	1	1	13	10	447	298	14	8	95.530991	26
5	1	1	1	13	11	478	298	13	8	88.532402	21
5	1	1	1	13	12	517	298	37	8	68.608917	1125
5	1	1	1	13	13	571	298	14	8	61.852982	32
5	1	1	1	13	14	609	298	14	8	70.340767	33,
5	1	1	1	13	15	743	298	6	8	72.102707	o|
5	1	1	1	13	16	758	297	44	9	72.052635	Matches
4	1	1	1	14	0	18	318	784	14	-1	
5	1	1	1	14	1	18	320	80	11	0.000000	lwesleyFofana
5	1	1	1	14	2	117	308	11	31	48.156147	=
5	1	1	1	14	3	139	318	45	14	53.353737	MERA
5	1	1	1	14	4	206	321	15	8	59.502136	OF
5	1	1	1	14	5	238	321	39	8	58.108002	25-148
5	1	1	1	14	6	288	321	24	8	15.716713	176|
5	1	1	1	14	7	343	321	6	8	93.464539	7
5	1	1	1	14	8	380	321	5	8	88.147644	1
5	1	1	1	14	9	424	321	5	8	86.863075	1
5	1	1	1	14	10	447	321	13	8	76.383148	2
5	1	1	1	14	11	479	321	13	8	81.158844	15
5	1	1	1	14	12	517	321	5	8	83.658531	1
5	1	1	1	14	13	547	321	7	8	83.658531	2
5	1	1	1	14	14	571	321	14	8	68.020508	32
5	1	1	1	14	15	610	321	12	8	57.464710	11
5	1	1	1	14	16	743	308	12	31	67.893082	o|
5	1	1	1	14	17	758	320	44	9	76.469650	Matches
4	1	1	1	15	0	18	341	784	13	-1	
5	1	1	1	15	1	18	343	110	11	40.415680	lalejandroGamacho
5	1	1	1	15	2	139	341	47	11	0.000000	SELARG
5	1	1	1	15	3	206	344	15	8	89.050087	MF
5	1	1	1	15	4	238	344	39	8	64.550766	21-217
5	1	1	1	15	5	288	344	23	8	64.550766	141)
5	1	1	1	15	6	343	344	6	8	92.350204	2
5	1	1	1	15	7	379	344	7	8	91.450249	0
5	1	1	1	15	8	423	344	7	8	83.714874	0
5	1	1	1	15	9	454	344	7	8	96.482857	9
5	1	1	1	15	10	478	344	14	8	94.169952	23
5	1	1	1	15	11	516	344	7	8	94.363167	2
5	1	1	1	15	12	540	344	13	8	92.807419	61
5	1	1	1	15	13	578	344	7	8	94.047890	4
5	1	1	1	15	14	610	344	13	8	41.746361	12
5	1	1	1	15	15	739	332	10	30	52.253693	o|
5	1	1	1	15	16	758	343	44	9	96.584396	Matches
4	1	1	1	16	0	14	362	788	21	-1	
5	1	1	1	16	1	14	362	6	21	31.997635	|
5	1	1	1	16	2	22	362	35	21	31.997635	Andrey
5	1	1	1	16	3	63	367	36	8	80.020790	Santos
5	1	1	1	16	4	139	364	46	13	0.000000	FBisrA
5	1	1	1	16	5	206	367	15	8	15.596191	«MF
5	1	1	1	16	6	238	367	39	8	75.628822	22-011
5	1	1	1	16	7	288	367	24	8	77.573273	13.0)
5	1	1	1	16	8	342	367	7	8	96.459534	4
5	1	1	1	16	9	375	362	11	21	56.561768	oO
5	1	1	1	16	10	423	367	7	8	57.763474	0
5	1	1	1	16	11	448	367	13	8	87.018555	12
5	1	1	1	16	12	478	367	13	8	90.283592	21
5	1	1	1	16	13	517	367	5	8	79.359253	#1
5	1	1	1	16	14	547	367	7	8	87.936874	2
5	1	1	1	16	15	572	367	13	8	79.792519	18
5	1	1	1	16	16	610	367	13	8	79.792519	16
5	1	1	1	16	17	743	361	9	22	47.833305	0]
5	1	1	1	16	18	758	366	44	9	95.359070	Matches
4	1	1	1	17	0	20	386	782	14	-1	
5	1	1	1	17	1	20	388	82	9	36.623310	EstévéoWilin
5	1	1	1	17	2	139	386	46	14	0.000000	 [@JeRA
5	1	1	1	17	3	206	389	15	8	91.549644	MF
