level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	992	794	-1	
2	1	1	0	0	0	11	13	970	779	-1	
3	1	1	1	0	0	12	13	642	19	-1	
4	1	1	1	1	0	12	13	642	19	-1	
5	1	1	1	1	1	12	13	90	15	96.556160	Standard
5	1	1	1	1	2	109	13	50	15	96.412117	Stats
5	1	1	1	1	3	166	15	83	13	96.958199	2025-2026
5	1	1	1	1	4	255	15	35	13	96.955734	Real
5	1	1	1	1	5	297	15	61	13	96.745674	Madrid:
5	1	1	1	1	6	365	15	19	13	46.472435	La
5	1	1	1	1	7	390	15	35	17	46.472435	Liga
5	1	1	1	1	8	456	17	54	13	33.589737	Glossary
5	1	1	1	1	9	537	17	40	13	0.000000	~—_Toggle
5	1	1	1	1	10	582	17	36	10	81.056053	Perg0
5	1	1	1	1	11	623	17	31	10	60.311981	Stats
3	1	1	2	0	0	13	42	968	750	-1	
4	1	1	2	1	0	13	42	968	21	-1	
5	1	1	2	1	1	13	42	968	21	16.737984	2
5	1	1	2	1	2	817	27	28	46	0.000000	T
4	1	1	2	2	0	13	64	968	22	-1	
5	1	1	2	2	1	9	49	52	48	63.631283	[Paver
5	1	1	2	2	2	113	49	84	48	38.289040	Raton
5	1	1	2	2	3	209	49	36	48	42.815033	Pos
5	1	1	2	2	4	257	49	24	48	40.166058	Ave
5	1	1	2	2	5	289	49	28	48	53.544331	[HP
5	1	1	2	2	6	329	49	36	48	36.196381	stort
5	1	1	2	2	7	377	49	28	48	63.451878	Hin
5	1	1	2	2	8	413	49	32	48	50.127522	90s]
5	1	1	2	2	9	453	49	20	48	50.127522	Gs
5	1	1	2	2	10	485	49	20	48	35.268791	Ast
5	1	1	2	2	11	513	49	24	48	35.268791	GHA
5	1	1	2	2	12	549	49	24	48	0.000000	G-P
5	1	1	2	2	13	589	49	16	48	83.260300	PK
5	1	1	2	2	14	613	49	32	48	43.312782	PAAR
5	1	1	2	2	15	657	49	28	48	19.013977	GAY
5	1	1	2	2	16	693	49	28	48	11.863548	Crd
5	1	1	2	2	17	737	49	52	48	0.000000	Gis_Aat
5	1	1	2	2	18	801	49	24	48	37.274326	GEA
5	1	1	2	2	19	837	49	24	48	29.916016	GPK
5	1	1	2	2	20	873	49	24	48	0.000000	GrA
5	1	1	2	2	21	905	49	20	48	0.000000	P|
5	1	1	2	2	22	929	49	56	48	26.190956	Hotces
4	1	1	2	3	0	17	92	956	12	-1	
5	1	1	2	3	1	17	93	44	9	96.610451	Federico
5	1	1	2	3	2	66	93	47	9	94.648979	Valverde
5	1	1	2	3	3	151	92	14	12	26.617744	=
5	1	1	2	3	4	175	87	24	24	37.293468	uau
5	1	1	2	3	5	209	94	32	10	28.408745	MFDF
5	1	1	2	3	6	250	94	39	8	87.549599	27-296]
5	1	1	2	3	7	308	94	13	8	53.598480	32
5	1	1	2	3	8	352	94	13	8	53.598480	30
5	1	1	2	3	9	376	94	31	10	68.344879	2,650
5	1	1	2	3	10	418	94	24	8	72.735626	29.4)
5	1	1	2	3	11	468	94	6	8	90.390167	5
5	1	1	2	3	12	498	94	7	8	93.455704	8
5	1	1	2	3	13	526	94	13	8	77.957726	13
5	1	1	2	3	14	571	94	5	8	77.957726	5
5	1	1	2	3	15	601	94	6	8	72.305908	O
5	1	1	2	3	16	642	94	6	8	83.338036	0
5	1	1	2	3	17	679	94	6	8	69.017303	3
5	1	1	2	3	18	716	94	41	8	0.000000	1/017
5	1	1	2	3	19	767	94	24	8	93.357292	0.27
5	1	1	2	3	20	802	94	24	8	89.268227	0.44
5	1	1	2	3	21	839	94	25	8	45.833324	0.17
5	1	1	2	3	22	873	86	15	25	9.753464	 —
5	1	1	2	3	23	895	93	78	9	9.753464	0.44|Matches
4	1	1	2	4	0	16	114	957	14	-1	
5	1	1	2	4	1	16	117	41	8	72.393501	Vinicius
5	1	1	2	4	2	62	116	33	9	8.375580	Jénior
5	1	1	2	4	3	150	114	47	14	0.000000	FElsaa
5	1	1	2	4	4	208	117	34	10	70.008476	FWMF
5	1	1	2	4	5	250	117	39	8	53.120644	25-306]
5	1	1	2	4	6	308	117	13	8	81.463379	34
5	1	1	2	4	7	352	117	13	8	76.508492	30
5	1	1	2	4	8	376	117	31	10	84.481819	2,649
5	1	1	2	4	9	418	117	24	8	66.190651	29.4]
5	1	1	2	4	10	461	117	13	8	72.264893	15
5	1	1	2	4	11	499	117	6	8	72.264893	5
5	1	1	2	4	12	526	117	13	8	91.492958	20
5	1	1	2	4	13	564	117	12	8	91.606232	11
5	1	1	2	4	14	601	117	7	8	85.966476	4
5	1	1	2	4	15	643	117	5	8	46.034969	S$
5	1	1	2	4	16	678	117	7	8	54.691730	8
5	1	1	2	4	17	715	117	41	8	54.691730	0/0.51
5	1	1	2	4	18	767	117	24	8	89.267342	0.17
5	1	1	2	4	19	802	117	24	8	64.359314	0.68
5	1	1	2	4	20	839	117	25	8	58.181694	0.37
5	1	1	2	4	21	895	117	24	8	7.407608	_0.54|
5	1	1	2	4	22	929	116	44	9	53.788342	Matches
4	1	1	2	5	0	16	137	957	13	-1	
5	1	1	2	5	1	16	139	41	9	0.000000	Thibaut
5	1	1	2	5	2	62	140	45	8	40.723492	Courtois
5	1	1	2	5	3	150	137	45	13	0.000000	-«MINBEL
5	1	1	2	5	4	217	140	16	8	66.438477	GK
5	1	1	2	5	5	250	140	39	8	46.391048	34-003|
5	1	1	2	5	6	308	140	13	8	86.806610	29
5	1	1	2	5	7	352	140	13	8	78.623253	29
5	1	1	2	5	8	376	140	31	10	88.356827	2,610
5	1	1	2	5	9	418	140	24	8	28.257515	29.0/
5	1	1	2	5	10	468	140	6	8	94.996185	0
5	1	1	2	5	11	499	140	6	8	92.210068	0
5	1	1	2	5	12	533	140	6	8	92.632843	0
5	1	1	2	5	13	570	140	6	8	90.196999	0
5	1	1	2	5	14	601	140	6	8	63.073097	0
5	1	1	2	5	15	642	140	6	8	91.385139	0
5	1	1	2	5	16	679	140	5	8	76.155907	1
5	1	1	2	5	17	715	140	42	8	0.000000	0/000
5	1	1	2	5	18	767	140	24	8	81.645348	0.00
5	1	1	2	5	19	802	140	24	8	89.561516	0.00
5	1	1	2	5	20	839	140	24	8	53.666908	0.00
5	1	1	2	5	21	895	139	78	9	30.128365	 0.00|Matches
4	1	1	2	6	0	16	159	957	14	-1	
5	1	1	2	6	1	16	161	44	9	58.313782	Jaurélien
5	1	1	2	6	2	65	161	65	9	58.313782	Tchouaméni
5	1	1	2	6	3	150	159	46	14	41.358208	MERA
5	1	1	2	6	4	218	162	15	8	82.620514	MF
5	1	1	2	6	5	250	162	39	8	29.593361	26-107|
5	1	1	2	6	6	308	162	12	8	58.857773	31
5	1	1	2	6	7	352	162	13	8	84.834892	29
5	1	1	2	6	8	376	162	31	10	84.966301	2,483
5	1	1	2	6	9	418	162	24	8	10.856438	276]
5	1	1	2	6	10	468	162	5	8	94.366821	1
5	1	1	2	6	11	499	162	6	8	87.635223	0
5	1	1	2	6	12	533	162	5	8	91.428101	1
5	1	1	2	6	13	571	162	5	8	91.481529	1
