level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	769	863	-1	
2	1	1	0	0	0	16	12	749	850	-1	
3	1	1	1	0	0	16	12	644	19	-1	
4	1	1	1	1	0	16	12	644	19	-1	
5	1	1	1	1	1	16	12	90	19	96.610588	Shooting
5	1	1	1	1	2	113	14	83	13	96.981438	2025-2026
5	1	1	1	1	3	202	14	58	17	96.504997	Bayern
5	1	1	1	1	4	266	14	65	13	96.510971	Munich:
5	1	1	1	1	5	338	14	93	17	90.973946	Bundesliga
5	1	1	1	1	6	462	16	54	13	68.190765	Glossary
5	1	1	1	1	7	543	16	40	13	9.699646	_—_Toggle
5	1	1	1	1	8	588	16	37	10	90.255035	Per90
5	1	1	1	1	9	629	16	31	10	87.916458	Stats
3	1	1	2	0	0	16	61	749	793	-1	
4	1	1	2	1	0	20	61	745	28	-1	
5	1	1	2	1	1	20	61	39	28	86.843010	Player
5	1	1	2	1	2	141	71	39	8	85.929443	Nation
5	1	1	2	1	3	200	71	21	8	83.798332	Pos
5	1	1	2	1	4	243	71	23	10	82.037231	Age
5	1	1	2	1	5	284	71	22	8	0.000000	90s
5	1	1	2	1	6	309	60	6	30	0.000000	|
5	1	1	2	1	7	320	70	18	9	41.360710	Gls
5	1	1	2	1	8	352	70	15	9	85.974068	Sh
5	1	1	2	1	9	380	71	22	8	90.301941	SoT
5	1	1	2	1	10	410	71	36	8	92.514954	SoT%
5	1	1	2	1	11	454	70	38	11	92.514954	Sh/90
5	1	1	2	1	12	500	70	45	11	85.459412	SoT/90
5	1	1	2	1	13	553	70	31	11	57.046932	G/sh
5	1	1	2	1	14	592	70	39	11	69.405136	G/SoT
5	1	1	2	1	15	643	71	16	8	65.002350	PK
5	1	1	2	1	16	670	64	95	22	54.474033	PKatt|Matches|
4	1	1	2	2	0	21	91	735	13	-1	
5	1	1	2	2	1	21	94	20	8	53.600941	wis
5	1	1	2	2	2	47	93	22	9	53.025406	Diaz
5	1	1	2	2	3	136	91	46	13	0.000000	HEECOL
5	1	1	2	2	4	203	94	15	8	58.086639	MF
5	1	1	2	2	5	235	94	39	8	78.355759	29-121
5	1	1	2	2	6	285	94	24	8	65.208580	26.2|
5	1	1	2	2	7	328	94	12	8	92.625076	15
5	1	1	2	2	8	358	94	13	8	85.134201	85
5	1	1	2	2	9	390	94	12	8	59.897499	35
5	1	1	2	2	10	422	94	25	8	72.324928	41.2
5	1	1	2	2	11	468	94	24	8	88.999481	3.25
5	1	1	2	2	12	522	94	24	8	88.015099	134
5	1	1	2	2	13	561	94	24	8	95.346733	0.18
5	1	1	2	2	14	607	94	24	8	74.219276	0.43
5	1	1	2	2	15	656	94	6	8	74.448868	0
5	1	1	2	2	16	679	82	8	30	4.585030	—
5	1	1	2	2	17	697	93	59	9	55.881500	0|Matches
4	1	1	2	3	0	16	105	740	30	-1	
5	1	1	2	3	1	16	109	1	22	49.379101	|
5	1	1	2	3	2	22	105	28	30	40.338844	terry
5	1	1	2	3	3	57	105	24	30	90.819962	Kane
5	1	1	2	3	4	137	113	48	14	15.702362	Pius
5	1	1	2	3	5	193	116	35	10	3.208504	FUMF
5	1	1	2	3	6	235	116	39	8	95.070862	32-290
5	1	1	2	3	7	285	109	29	22	77.591331	25.4]
5	1	1	2	3	8	328	116	12	8	90.272972	33
5	1	1	2	3	9	352	116	20	8	90.272972	114
5	1	1	2	3	10	390	116	13	8	90.931778	64
5	1	1	2	3	11	423	116	23	8	76.176460	56.1
5	1	1	2	3	12	468	116	24	8	47.404652	4.49
5	1	1	2	3	13	522	116	24	8	67.728317	2.52
5	1	1	2	3	14	561	116	23	8	91.929489	0.20
5	1	1	2	3	15	607	116	24	8	90.290962	0.36
5	1	1	2	3	16	650	116	12	8	82.426826	10
5	1	1	2	3	17	691	109	65	22	41.789795	11|Matches
4	1	1	2	4	0	16	132	740	22	-1	
5	1	1	2	4	1	16	132	83	22	54.535164	|LconGoreizke
5	1	1	2	4	2	117	127	12	31	22.381943	©
5	1	1	2	4	3	136	136	47	14	0.000000	MMNIGER
5	1	1	2	4	4	203	139	15	8	79.035736	MF
5	1	1	2	4	5	235	139	39	8	78.298523	31-097
5	1	1	2	4	6	285	132	29	22	0.000000	207]
5	1	1	2	4	7	335	139	5	8	94.780289	5
5	1	1	2	4	8	359	139	12	8	93.306992	33
5	1	1	2	4	9	390	139	12	8	92.627846	11
5	1	1	2	4	10	423	139	23	8	68.677170	33.3
5	1	1	2	4	11	469	139	23	8	83.506256	159
5	1	1	2	4	12	522	139	23	8	67.599930	0.53
5	1	1	2	4	13	561	139	23	8	85.889671	0.15
5	1	1	2	4	14	607	139	24	8	86.808014	0.45
5	1	1	2	4	15	656	139	6	8	61.547199	0
5	1	1	2	4	16	681	127	8	31	0.508362	_
5	1	1	2	4	17	697	132	59	22	0.508362	0|Matches
4	1	1	2	5	0	16	150	740	31	-1	
5	1	1	2	5	1	16	150	44	31	16.018799	|tichaet
5	1	1	2	5	2	66	161	25	9	30.511635	otise
5	1	1	2	5	3	136	159	45	14	0.000000	PBexe
5	1	1	2	5	4	203	162	15	8	71.483101	MF
5	1	1	2	5	5	235	162	39	8	72.940475	24-153
5	1	1	2	5	6	285	155	29	22	37.271912	25.4]
5	1	1	2	5	7	328	162	12	8	96.241699	15
5	1	1	2	5	8	352	162	19	8	78.483109	101
5	1	1	2	5	9	390	162	12	8	72.771057	50
